PASSENGERS,DISTANCE,UNIQUE_CARRIER,AIRLINE_ID,ORIGIN_CITY_MARKET_ID,ORIGIN,ORIGIN_CITY_NAME,DEST_CITY_MARKET_ID,DEST,DEST_CITY_NAME,YEAR,MONTH,CLASS
356.00,35.00,9X,21618,33034,LNY,"Lanai, HI",33830,OGG,"Kahului, HI",2025,7,F
356.00,416.00,GCA,22085,30977,GYY,"Gary, IN",33198,MCI,"Kansas City, MO",2025,7,L
357.00,328.00,KG,21879,30950,CEZ,"Cortez, CO",30466,PHX,"Phoenix, AZ",2025,7,F
357.00,350.00,PT,20427,31057,CLT,"Charlotte, NC",30599,BHM,"Birmingham, AL",2025,7,F
357.00,1589.00,UA,19977,32457,SFO,"San Francisco, CA",31650,MSP,"Minneapolis, MN",2025,7,F
358.00,207.00,9E,20363,35380,TVC,"Traverse City, MI",31295,DTW,"Detroit, MI",2025,7,F
359.00,213.00,9K,20253,30721,BOS,"Boston, MA",34875,SLK,"Saranac Lake/Lake Placid, NY",2025,7,F
360.00,136.00,GV,20455,30113,BET,"Bethel, AK",35554,VAK,"Chevak, AK",2025,7,F
360.00,399.00,XE,21718,32575,SNA,"Santa Ana, CA",30327,APC,"Napa, CA",2025,7,L
361.00,343.00,37Q,21875,36133,YNG,"Youngstown/Warren, OH",31703,EWR,"Newark, NJ",2025,7,L
361.00,368.00,XE,21718,34614,SLC,"Salt Lake City, UT",32211,LAS,"Las Vegas, NV",2025,7,L
361.00,816.00,GCA,22085,30185,AEX,"Alexandria, LA",30615,ELP,"El Paso, TX",2025,7,L
362.00,268.00,5V,20408,31517,FAI,"Fairbanks, AK",31844,GAL,"Galena, AK",2025,7,F
363.00,321.00,9X,21618,30194,DFW,"Dallas/Fort Worth, TX",32207,HRO,"Harrison, AR",2025,7,F
363.00,2432.00,WN,19393,30852,DCA,"Washington, DC",32457,OAK,"Oakland, CA",2025,7,F
364.00,64.00,M5,20272,31646,FBS,"Friday Harbor, WA",30559,KEH,"Kenmore, WA",2025,7,F
364.00,164.00,GV,20455,30113,BET,"Bethel, AK",31550,EMK,"Emmonak, AK",2025,7,F
364.00,180.00,KG,21879,30221,AIA,"Alliance, NE",30325,DEN,"Denver, CO",2025,7,F
364.00,562.00,XE,21718,34674,SAF,"Santa Fe, NM",30194,DAL,"Dallas, TX",2025,7,L
366.00,95.00,GV,20455,30113,BET,"Bethel, AK",32779,KPN,"Kipnuk, AK",2025,7,F
366.00,563.00,GCA,22085,33198,MCI,"Kansas City, MO",30185,AEX,"Alexandria, LA",2025,7,L
367.00,240.00,OO,20304,30977,ORD,"Chicago, IL",31267,DAY,"Dayton, OH",2025,7,F
367.00,677.00,MQ,20398,30431,AVL,"Asheville, NC",32467,MIA,"Miami, FL",2025,7,F
367.00,789.00,AA,19805,30852,DCA,"Washington, DC",31504,VPS,"Valparaiso, FL",2025,7,F
368.00,661.00,AA,19805,32467,MIA,"Miami, FL",30599,BHM,"Birmingham, AL",2025,7,F
369.00,235.00,G7,20500,31295,DTW,"Detroit, MI",30977,ORD,"Chicago, IL",2025,7,F
369.00,574.00,XE,21718,34614,SLC,"Salt Lake City, UT",32575,BUR,"Burbank, CA",2025,7,L
369.00,708.00,AS,19930,30299,ANC,"Anchorage, AK",35841,WRG,"Wrangell, AK",2025,7,F
369.00,2694.00,UA,19977,34057,PDX,"Portland, OR",32467,FLL,"Fort Lauderdale, FL",2025,7,F
370.00,277.00,KG,21879,30325,DEN,"Denver, CO",30950,CEZ,"Cortez, CO",2025,7,F
373.00,290.00,PT,20427,31057,CLT,"Charlotte, NC",33667,ORF,"Norfolk, VA",2025,7,F
373.00,837.00,YX,20452,30977,ORD,"Chicago, IL",33495,MSY,"New Orleans, LA",2025,7,F
374.00,1052.00,F9,20436,31703,ISP,"Islip, NY",34027,PBI,"West Palm Beach/Palm Beach, FL",2025,7,F
375.00,562.00,XE,21718,30194,DAL,"Dallas, TX",34674,SAF,"Santa Fe, NM",2025,7,L
375.00,1077.00,XE,21718,31703,HPN,"White Plains, NY",30519,BCT,"Boca Raton, FL",2025,7,L
376.00,184.00,B6,20409,30852,BWI,"Baltimore, MD",31703,JFK,"New York, NY",2025,7,F
377.00,393.00,SY,20422,31650,MSP,"Minneapolis, MN",33198,MCI,"Kansas City, MO",2025,7,F
377.00,886.00,YV,20378,31453,IAH,"Houston, TX",32012,GUC,"Gunnison, CO",2025,7,F
379.00,345.00,XE,21718,32211,LAS,"Las Vegas, NV",34570,RNO,"Reno, NV",2025,7,L
379.00,985.00,OO,20304,31453,IAH,"Houston, TX",34699,HDN,"Hayden, CO",2025,7,F
380.00,35.00,9X,21618,33830,OGG,"Kahului, HI",33034,LNY,"Lanai, HI",2025,7,F
380.00,288.00,B6,20409,34524,RIC,"Richmond, VA",31703,JFK,"New York, NY",2025,7,F
380.00,365.00,OH,20397,34100,PHL,"Philadelphia, PA",31995,GSO,"Greensboro/High Point, NC",2025,7,F
380.00,528.00,G7,20500,34576,ROC,"Rochester, NY",30977,ORD,"Chicago, IL",2025,7,F
381.00,494.00,XE,21718,30466,SCF,"Phoenix, AZ",34614,SLC,"Salt Lake City, UT",2025,7,L
382.00,350.00,PT,20427,30599,BHM,"Birmingham, AL",31057,CLT,"Charlotte, NC",2025,7,F
383.00,1964.00,WN,19393,31066,CMH,"Columbus, OH",33570,SAN,"San Diego, CA",2025,7,F
384.00,489.00,NK,20416,31453,IAH,"Houston, TX",33728,PNS,"Pensacola, FL",2025,7,F
385.00,126.00,7H,20327,30299,ANC,"Anchorage, AK",35579,VDZ,"Valdez, AK",2025,7,F
387.00,454.00,GCA,22085,30185,AEX,"Alexandria, LA",31150,CSG,"Columbus, GA",2025,7,L
388.00,306.00,NK,20416,33044,SDF,"Louisville, KY",31295,DTW,"Detroit, MI",2025,7,F
389.00,290.00,PT,20427,33667,ORF,"Norfolk, VA",31057,CLT,"Charlotte, NC",2025,7,F
389.00,353.00,XE,21718,32575,BUR,"Burbank, CA",30327,APC,"Napa, CA",2025,7,L
389.00,369.00,LF,21635,30977,ORD,"Chicago, IL",35138,TBN,"Fort Leonard Wood, MO",2025,7,F
389.00,494.00,XE,21718,34614,SLC,"Salt Lake City, UT",30466,SCF,"Phoenix, AZ",2025,7,L
392.00,345.00,XE,21718,34570,RNO,"Reno, NV",32211,LAS,"Las Vegas, NV",2025,7,L
393.00,678.00,AS,19930,30299,ANC,"Anchorage, AK",34256,PSG,"Petersburg, AK",2025,7,F
393.00,1880.00,GCA,22085,34819,SJU,"San Juan, PR",30185,AEX,"Alexandria, LA",2025,7,L
394.00,79.00,9X,21618,33520,MUE,"Kamuela, HI",33830,OGG,"Kahului, HI",2025,7,F
394.00,442.00,C5,20445,30994,CHS,"Charleston, SC",30852,IAD,"Washington, DC",2025,7,F
394.00,1894.00,AA,19805,31703,LGA,"New York, NY",30849,BZN,"Bozeman, MT",2025,7,F
396.00,325.00,C5,20445,30529,BDL,"Hartford, CT",30852,IAD,"Washington, DC",2025,7,F
396.00,783.00,YX,20452,30721,BOS,"Boston, MA",30431,AVL,"Asheville, NC",2025,7,F
396.00,1027.00,WN,19393,31884,GEG,"Spokane, WA",33570,SAN,"San Diego, CA",2025,7,F
396.00,2378.00,1EQ,21518,32457,OAK,"Oakland, CA",32758,KOA,"Kona, HI",2025,7,L
397.00,727.00,NK,20416,33044,SDF,"Louisville, KY",33195,TPA,"Tampa, FL",2025,7,F
397.00,1904.00,WN,19393,32457,OAK,"Oakland, CA",33495,MSY,"New Orleans, LA",2025,7,F
397.00,2381.00,WN,19393,30852,DCA,"Washington, DC",33192,SMF,"Sacramento, CA",2025,7,F
400.00,497.00,SY,20422,30158,ACY,"Atlantic City, NJ",31295,DTW,"Detroit, MI",2025,7,L
400.00,936.00,GCA,22085,30185,AEX,"Alexandria, LA",31650,MSP,"Minneapolis, MN",2025,7,L
401.00,80.00,WST,20289,34572,RNT,"Renton, WA",31646,FRD,"Friday Harbor, WA",2025,7,F
401.00,369.00,LF,21635,35138,TBN,"Fort Leonard Wood, MO",30977,ORD,"Chicago, IL",2025,7,F
401.00,449.00,9E,20363,33304,MOT,"Minot, ND",31650,MSP,"Minneapolis, MN",2025,7,F
401.00,779.00,WN,19393,34492,RDU,"Raleigh/Durham, NC",33495,MSY,"New Orleans, LA",2025,7,F
401.00,981.00,9E,20363,31481,ECP,"Panama City, FL",31703,LGA,"New York, NY",2025,7,F
402.00,82.00,AS,19930,31401,KTN,"Ketchikan, AK",35841,WRG,"Wrangell, AK",2025,7,F
403.00,764.00,B6,20409,34027,PBI,"West Palm Beach/Palm Beach, FL",34524,RIC,"Richmond, VA",2025,7,F
404.00,626.00,WN,19393,30423,AUS,"Austin, TX",33728,PNS,"Pensacola, FL",2025,7,F
404.00,1487.00,SY,20422,31650,MSP,"Minneapolis, MN",32467,FLL,"Fort Lauderdale, FL",2025,7,F
404.00,1894.00,AA,19805,30849,BZN,"Bozeman, MT",31703,LGA,"New York, NY",2025,7,F
405.00,186.00,LF,21635,30977,ORD,"Chicago, IL",30744,BRL,"Burlington, IA",2025,7,F
405.00,1106.00,XE,21718,30194,DAL,"Dallas, TX",32467,OPF,"Miami, FL",2025,7,L
405.00,1476.00,WN,19393,30852,DCA,"Washington, DC",30325,DEN,"Denver, CO",2025,7,F
407.00,211.00,XP,20207,34321,PWM,"Portland, ME",32244,HVN,"New Haven, CT",2025,7,F
408.00,79.00,9X,21618,33830,OGG,"Kahului, HI",33520,MUE,"Kamuela, HI",2025,7,F
408.00,186.00,LF,21635,30744,BRL,"Burlington, IA",30977,ORD,"Chicago, IL",2025,7,F
408.00,315.00,GCA,22085,36133,YNG,"Youngstown/Warren, OH",35356,TTN,"Trenton, NJ",2025,7,L
408.00,502.00,LF,21635,30466,PHX,"Phoenix, AZ",35582,VEL,"Vernal, UT",2025,7,F
408.00,789.00,AA,19805,31504,VPS,"Valparaiso, FL",30852,DCA,"Washington, DC",2025,7,F
410.00,188.00,AN,21894,35051,SVC,"Silver City/Hurley, NM",30140,ABQ,"Albuquerque, NM",2025,7,F
410.00,379.00,XE,21718,32457,CCR,"Concord, CA",32575,SNA,"Santa Ana, CA",2025,7,L
411.00,468.00,37Q,21875,30185,AEX,"Alexandria, LA",32206,HRL,"Harlingen/San Benito, TX",2025,7,L
411.00,1258.00,NK,20416,30721,BOS,"Boston, MA",32467,MIA,"Miami, FL",2025,7,F
412.00,164.00,GV,20455,31550,EMK,"Emmonak, AK",30113,BET,"Bethel, AK",2025,7,F
415.00,0.00,YR,20424,34081,PGA,"Page, AZ",34081,PGA,"Page, AZ",2025,7,L
415.00,64.00,M5,20272,30559,KEH,"Kenmore, WA",31646,FBS,"Friday Harbor, WA",2025,7,F
415.00,588.00,WN,19393,31454,MCO,"Orlando, FL",32448,JAN,"Jackson/Vicksburg, MS",2025,7,F
416.00,489.00,LF,21635,33121,LWB,"Lewisburg, WV",30977,ORD,"Chicago, IL",2025,7,F
417.00,578.00,UA,19977,35380,TVC,"Traverse City, MI",30852,IAD,"Washington, DC",2025,7,F
417.00,1380.00,WN,19393,30852,DCA,"Washington, DC",33214,SAT,"San Antonio, TX",2025,7,F
418.00,574.00,XE,21718,30466,SCF,"Phoenix, AZ",30630,BJC,"Broomfield, CO",2025,7,L
419.00,578.00,UA,19977,30852,IAD,"Washington, DC",35380,TVC,"Traverse City, MI",2025,7,F
420.00,599.00,OH,20397,35380,TVC,"Traverse City, MI",30852,DCA,"Washington, DC",2025,7,F
421.00,237.00,NK,20416,31295,DTW,"Detroit, MI",33342,MKE,"Milwaukee, WI",2025,7,F
421.00,356.00,AA,19805,30852,DCA,"Washington, DC",30721,PVD,"Providence, RI",2025,7,F
421.00,574.00,XE,21718,32575,BUR,"Burbank, CA",34614,SLC,"Salt Lake City, UT",2025,7,L
421.00,599.00,OH,20397,30852,DCA,"Washington, DC",35380,TVC,"Traverse City, MI",2025,7,F
421.00,2276.00,WN,19393,33570,SAN,"San Diego, CA",30852,DCA,"Washington, DC",2025,7,F
424.00,765.00,GCA,22085,30977,GYY,"Gary, IN",30185,AEX,"Alexandria, LA",2025,7,L
424.00,837.00,YX,20452,33495,MSY,"New Orleans, LA",30977,ORD,"Chicago, IL",2025,7,F
425.00,67.00,YX,20452,33342,MKE,"Milwaukee, WI",30977,ORD,"Chicago, IL",2025,7,F
425.00,126.00,7H,20327,35579,VDZ,"Valdez, AK",30299,ANC,"Anchorage, AK",2025,7,F
425.00,287.00,YX,20452,30647,CLE,"Cleveland, OH",30852,IAD,"Washington, DC",2025,7,F
425.00,2238.00,XE,21718,31714,RSW,"Fort Myers, FL",32575,LAX,"Los Angeles, CA",2025,7,L
426.00,502.00,LF,21635,35582,VEL,"Vernal, UT",30466,PHX,"Phoenix, AZ",2025,7,F
427.00,574.00,XE,21718,30630,BJC,"Broomfield, CO",30466,SCF,"Phoenix, AZ",2025,7,L
427.00,737.00,OO,20304,31775,FSD,"Sioux Falls, SD",30194,DFW,"Dallas/Fort Worth, TX",2025,7,F
432.00,153.00,9K,20253,31703,ISP,"Islip, NY",30721,BOS,"Boston, MA",2025,7,F
432.00,1256.00,WN,19393,33198,MCI,"Kansas City, MO",30721,BOS,"Boston, MA",2025,7,F
433.00,199.00,AS,19930,32523,JNU,"Juneau, AK",35991,YAK,"Yakutat, AK",2025,7,F
433.00,951.00,GCA,22085,36133,YNG,"Youngstown/Warren, OH",30185,AEX,"Alexandria, LA",2025,7,L
434.00,289.00,KG,21879,33348,MKL,"Jackson, TN",30397,ATL,"Atlanta, GA",2025,7,F
434.00,304.00,9E,20363,30397,ATL,"Atlanta, GA",32945,LEX,"Lexington, KY",2025,7,F
434.00,1107.00,AA,19805,30559,SEA,"Seattle, WA",30466,PHX,"Phoenix, AZ",2025,7,F
436.00,333.00,XE,21718,32575,BUR,"Burbank, CA",32457,CCR,"Concord, CA",2025,7,L
437.00,71.00,GV,20455,32853,KWN,"Quinhagak, AK",30113,BET,"Bethel, AK",2025,7,F
437.00,153.00,AS,19930,35841,WRG,"Wrangell, AK",32523,JNU,"Juneau, AK",2025,7,F
437.00,379.00,XE,21718,32575,SNA,"Santa Ana, CA",32457,CCR,"Concord, CA",2025,7,L
438.00,376.00,DL,19790,35380,TVC,"Traverse City, MI",31650,MSP,"Minneapolis, MN",2025,7,F
438.00,497.00,SY,20422,31295,DTW,"Detroit, MI",30158,ACY,"Atlantic City, NJ",2025,7,L
438.00,769.00,MQ,20398,31481,ECP,"Panama City, FL",30852,DCA,"Washington, DC",2025,7,F
438.00,1106.00,XE,21718,32467,OPF,"Miami, FL",30194,DAL,"Dallas, TX",2025,7,L
439.00,199.00,AS,19930,35991,YAK,"Yakutat, AK",32523,JNU,"Juneau, AK",2025,7,F
439.00,655.00,WN,19393,33195,TPA,"Tampa, FL",33244,MEM,"Memphis, TN",2025,7,F
440.00,333.00,XE,21718,32457,CCR,"Concord, CA",32575,BUR,"Burbank, CA",2025,7,L
440.00,1342.00,DL,19790,31650,MSP,"Minneapolis, MN",34986,SRQ,"Sarasota/Bradenton, FL",2025,7,F
441.00,237.00,NK,20416,33342,MKE,"Milwaukee, WI",31295,DTW,"Detroit, MI",2025,7,F
441.00,2238.00,XE,21718,32575,LAX,"Los Angeles, CA",31714,RSW,"Fort Myers, FL",2025,7,L
442.00,240.00,YX,20452,31267,DAY,"Dayton, OH",30977,ORD,"Chicago, IL",2025,7,F
442.00,282.00,GCA,22085,31650,MSP,"Minneapolis, MN",33316,OMA,"Omaha, NE",2025,7,L
443.00,1258.00,NK,20416,32467,MIA,"Miami, FL",30721,BOS,"Boston, MA",2025,7,F
444.00,296.00,NK,20416,31703,LGA,"New York, NY",33667,ORF,"Norfolk, VA",2025,7,F
445.00,306.00,NK,20416,31295,DTW,"Detroit, MI",33044,SDF,"Louisville, KY",2025,7,F
445.00,1231.00,DL,19790,30397,ATL,"Atlanta, GA",34457,RAP,"Rapid City, SD",2025,7,F
446.00,356.00,AA,19805,30721,PVD,"Providence, RI",30852,DCA,"Washington, DC",2025,7,F
446.00,1077.00,XE,21718,30519,BCT,"Boca Raton, FL",31703,HPN,"White Plains, NY",2025,7,L
447.00,226.00,9E,20363,31057,CLT,"Charlotte, NC",30397,ATL,"Atlanta, GA",2025,7,F
448.00,282.00,LF,21635,30325,DEN,"Denver, CO",31092,CNY,"Moab, UT",2025,7,F
448.00,296.00,NK,20416,33667,ORF,"Norfolk, VA",31703,LGA,"New York, NY",2025,7,F
448.00,1107.00,AA,19805,30466,PHX,"Phoenix, AZ",30559,SEA,"Seattle, WA",2025,7,F
448.00,1214.00,F9,20436,31454,MCO,"Orlando, FL",34321,PWM,"Portland, ME",2025,7,F
450.00,852.00,WN,19393,31453,HOU,"Houston, TX",31714,RSW,"Fort Myers, FL",2025,7,F
450.00,1487.00,SY,20422,32467,FLL,"Fort Lauderdale, FL",31650,MSP,"Minneapolis, MN",2025,7,F
451.00,779.00,WN,19393,33495,MSY,"New Orleans, LA",34492,RDU,"Raleigh/Durham, NC",2025,7,F
452.00,2381.00,WN,19393,33192,SMF,"Sacramento, CA",30852,DCA,"Washington, DC",2025,7,F
454.00,1063.00,B6,20409,34819,SJU,"San Juan, PR",34027,PBI,"West Palm Beach/Palm Beach, FL",2025,7,F
454.00,1282.00,WN,19393,30713,BOI,"Boise, ID",30194,DAL,"Dallas, TX",2025,7,F
455.00,72.00,M5,20272,34477,RCE,"Roche Harbor, WA",30559,KEH,"Kenmore, WA",2025,7,F
456.00,226.00,9E,20363,30397,ATL,"Atlanta, GA",31057,CLT,"Charlotte, NC",2025,7,F
457.00,71.00,GV,20455,30113,BET,"Bethel, AK",32853,KWN,"Quinhagak, AK",2025,7,F
457.00,389.00,LF,21635,30466,PHX,"Phoenix, AZ",31092,CNY,"Moab, UT",2025,7,F
457.00,2106.00,WN,19393,33570,SAN,"San Diego, CA",30198,PIT,"Pittsburgh, PA",2025,7,F
458.00,363.00,OO,20304,30397,ATL,"Atlanta, GA",31146,CRW,"Charleston/Dunbar, WV",2025,7,F
458.00,753.00,AA,19805,30977,ORD,"Chicago, IL",31135,MYR,"Myrtle Beach, SC",2025,7,F
459.00,429.00,MX,22080,35096,SYR,"Syracuse, NY",33667,ORF,"Norfolk, VA",2025,7,F
460.00,77.00,M5,20272,30559,LKE,"Seattle, WA",34477,RCE,"Roche Harbor, WA",2025,7,F
460.00,385.00,KG,21879,31197,CVN,"Clovis, NM",30325,DEN,"Denver, CO",2025,7,F
460.00,1322.00,AA,19805,31057,CLT,"Charlotte, NC",34457,RAP,"Rapid City, SD",2025,7,F
461.00,100.00,C5,20445,34524,RIC,"Richmond, VA",30852,IAD,"Washington, DC",2025,7,F
462.00,2116.00,UA,19977,34945,STT,"Charlotte Amalie, VI",30977,ORD,"Chicago, IL",2025,7,F
463.00,353.00,MX,22080,34524,RIC,"Richmond, VA",30994,CHS,"Charleston, SC",2025,7,F
463.00,412.00,G4,20368,31504,VPS,"Valparaiso, FL",30431,AVL,"Asheville, NC",2025,7,F
465.00,389.00,LF,21635,31092,CNY,"Moab, UT",30466,PHX,"Phoenix, AZ",2025,7,F
465.00,1014.00,GCA,22085,31136,JAX,"Jacksonville, FL",32206,HRL,"Harlingen/San Benito, TX",2025,7,L
466.00,177.00,AD,21638,32467,FLL,"Fort Lauderdale, FL",31454,MCO,"Orlando, FL",2025,7,F
466.00,834.00,DL,19790,31136,JAX,"Jacksonville, FL",31703,LGA,"New York, NY",2025,7,F
466.00,895.00,NK,20416,31454,MCO,"Orlando, FL",30647,CLE,"Cleveland, OH",2025,7,F
467.00,834.00,DL,19790,31703,LGA,"New York, NY",31136,JAX,"Jacksonville, FL",2025,7,F
468.00,376.00,DL,19790,31650,MSP,"Minneapolis, MN",35380,TVC,"Traverse City, MI",2025,7,F
468.00,632.00,WN,19393,33198,MCI,"Kansas City, MO",31066,CMH,"Columbus, OH",2025,7,F
469.00,153.00,9K,20253,30721,BOS,"Boston, MA",31703,ISP,"Islip, NY",2025,7,F
470.00,23.00,VD,20426,31126,CPX,"Culebra, PR",33743,JRV,"Ceiba, PR",2025,7,F
470.00,304.00,9E,20363,32945,LEX,"Lexington, KY",30397,ATL,"Atlanta, GA",2025,7,F
470.00,1342.00,SY,20422,31650,MSP,"Minneapolis, MN",34986,SRQ,"Sarasota/Bradenton, FL",2025,7,F
471.00,287.00,YX,20452,30852,IAD,"Washington, DC",30647,CLE,"Cleveland, OH",2025,7,F
472.00,153.00,AS,19930,32523,JNU,"Juneau, AK",35841,WRG,"Wrangell, AK",2025,7,F
477.00,240.00,YX,20452,30977,ORD,"Chicago, IL",31267,DAY,"Dayton, OH",2025,7,F
478.00,61.00,9K,20253,30721,BOS,"Boston, MA",32250,HYA,"Hyannis, MA",2025,7,F
478.00,985.00,OO,20304,34699,HDN,"Hayden, CO",31453,IAH,"Houston, TX",2025,7,F
479.00,325.00,C5,20445,30852,IAD,"Washington, DC",30529,BDL,"Hartford, CT",2025,7,F
479.00,1964.00,WN,19393,33570,SAN,"San Diego, CA",31066,CMH,"Columbus, OH",2025,7,F
481.00,1167.00,NK,20416,31703,EWR,"Newark, NJ",33495,MSY,"New Orleans, LA",2025,7,F
481.00,2447.00,WN,19393,30852,BWI,"Baltimore, MD",32457,OAK,"Oakland, CA",2025,7,F
482.00,1605.00,AA,19805,34100,PHL,"Philadelphia, PA",34945,STT,"Charlotte Amalie, VI",2025,7,F
483.00,674.00,AA,19805,30194,DFW,"Dallas/Fort Worth, TX",30285,DRO,"Durango, CO",2025,7,F
483.00,737.00,OO,20304,30194,DFW,"Dallas/Fort Worth, TX",31775,FSD,"Sioux Falls, SD",2025,7,F
484.00,1168.00,GCA,22085,35356,TTN,"Trenton, NJ",30185,AEX,"Alexandria, LA",2025,7,L
484.00,1613.00,UA,19977,31453,IAH,"Houston, TX",31648,FCA,"Kalispell, MT",2025,7,F
485.00,127.00,9K,20253,30721,BOS,"Boston, MA",34648,RUT,"Rutland, VT",2025,7,F
485.00,1605.00,AA,19805,34945,STT,"Charlotte Amalie, VI",34100,PHL,"Philadelphia, PA",2025,7,F
485.00,1613.00,UA,19977,31648,FCA,"Kalispell, MT",31453,IAH,"Houston, TX",2025,7,F
486.00,94.00,9K,20253,34819,SJU,"San Juan, PR",34992,STX,"Christiansted, VI",2025,7,F
487.00,363.00,OO,20304,31146,CRW,"Charleston/Dunbar, WV",30397,ATL,"Atlanta, GA",2025,7,F
487.00,1027.00,WN,19393,33570,SAN,"San Diego, CA",31884,GEG,"Spokane, WA",2025,7,F
489.00,148.00,9K,20253,30414,AUG,"Augusta/Waterville, ME",30721,BOS,"Boston, MA",2025,7,F
489.00,753.00,AA,19805,31135,MYR,"Myrtle Beach, SC",30977,ORD,"Chicago, IL",2025,7,F
490.00,1022.00,MQ,20398,30194,DFW,"Dallas/Fort Worth, TX",35380,TVC,"Traverse City, MI",2025,7,F
490.00,2087.00,WN,19393,33570,SAN,"San Diego, CA",33195,TPA,"Tampa, FL",2025,7,F
490.00,2378.00,1EQ,21518,32758,KOA,"Kona, HI",32457,OAK,"Oakland, CA",2025,7,L
491.00,93.00,B6,20409,34524,RIC,"Richmond, VA",30852,DCA,"Washington, DC",2025,7,F
492.00,127.00,9K,20253,34648,RUT,"Rutland, VT",30721,BOS,"Boston, MA",2025,7,F
493.00,674.00,AA,19805,30285,DRO,"Durango, CO",30194,DFW,"Dallas/Fort Worth, TX",2025,7,F
494.00,275.00,LF,21635,30977,ORD,"Chicago, IL",32375,IRK,"Kirksville, MO",2025,7,F
495.00,750.00,9E,20363,31295,DTW,"Detroit, MI",30581,BGR,"Bangor, ME",2025,7,F
495.00,1031.00,MX,22080,35628,VRB,"Vero Beach, FL",32244,HVN,"New Haven, CT",2025,7,F
496.00,73.00,S2,21570,34955,SPN,"Saipan, TT",34582,ROP,"Rota, TT",2025,7,F
496.00,224.00,YX,20452,30977,ORD,"Chicago, IL",35380,TVC,"Traverse City, MI",2025,7,F
496.00,837.00,F9,20436,32337,IND,"Indianapolis, IN",33195,TPA,"Tampa, FL",2025,7,F
496.00,1231.00,DL,19790,34457,RAP,"Rapid City, SD",30397,ATL,"Atlanta, GA",2025,7,F
497.00,77.00,M5,20272,34477,RCE,"Roche Harbor, WA",30559,LKE,"Seattle, WA",2025,7,F
497.00,688.00,WN,19393,32575,SNA,"Santa Ana, CA",30713,BOI,"Boise, ID",2025,7,F
497.00,733.00,WN,19393,30194,DAL,"Dallas, TX",33502,MTJ,"Montrose/Delta, CO",2025,7,F
498.00,211.00,XP,20207,32244,HVN,"New Haven, CT",34321,PWM,"Portland, ME",2025,7,F
498.00,290.00,B6,20409,33667,ORF,"Norfolk, VA",31703,JFK,"New York, NY",2025,7,F
498.00,489.00,LF,21635,30977,ORD,"Chicago, IL",33121,LWB,"Lewisburg, WV",2025,7,F
498.00,750.00,9E,20363,30581,BGR,"Bangor, ME",31295,DTW,"Detroit, MI",2025,7,F
498.00,924.00,OO,20304,30154,ACK,"Nantucket, MA",30977,ORD,"Chicago, IL",2025,7,F
498.00,930.00,WN,19393,33198,MCI,"Kansas City, MO",30994,CHS,"Charleston, SC",2025,7,F
499.00,67.00,YX,20452,30977,ORD,"Chicago, IL",33342,MKE,"Milwaukee, WI",2025,7,F
499.00,1031.00,MX,22080,32244,HVN,"New Haven, CT",35628,VRB,"Vero Beach, FL",2025,7,F
500.00,61.00,9K,20253,32250,HYA,"Hyannis, MA",30721,BOS,"Boston, MA",2025,7,F
501.00,1322.00,AA,19805,34457,RAP,"Rapid City, SD",31057,CLT,"Charlotte, NC",2025,7,F
502.00,364.00,KG,21879,30194,DFW,"Dallas/Fort Worth, TX",31197,CVN,"Clovis, NM",2025,7,F
503.00,443.00,KG,21879,30977,ORD,"Chicago, IL",33348,MKL,"Jackson, TN",2025,7,F
504.00,496.00,37Q,21875,33214,SAT,"San Antonio, TX",30615,ELP,"El Paso, TX",2025,7,L
505.00,73.00,S2,21570,34582,ROP,"Rota, TT",34955,SPN,"Saipan, TT",2025,7,F
505.00,1005.00,WN,19393,31714,RSW,"Fort Myers, FL",30194,DAL,"Dallas, TX",2025,7,F
507.00,626.00,WN,19393,33728,PNS,"Pensacola, FL",30423,AUS,"Austin, TX",2025,7,F
507.00,764.00,WN,19393,33198,MCI,"Kansas City, MO",31504,VPS,"Valparaiso, FL",2025,7,F
507.00,1081.00,OO,20304,33502,MTJ,"Montrose/Delta, CO",30977,ORD,"Chicago, IL",2025,7,F
509.00,373.00,XE,21718,32575,BUR,"Burbank, CA",30466,SCF,"Phoenix, AZ",2025,7,L
512.00,934.00,WN,19393,30194,DAL,"Dallas, TX",34986,SRQ,"Sarasota/Bradenton, FL",2025,7,F
512.00,1022.00,MQ,20398,35380,TVC,"Traverse City, MI",30194,DFW,"Dallas/Fort Worth, TX",2025,7,F
513.00,275.00,LF,21635,32375,IRK,"Kirksville, MO",30977,ORD,"Chicago, IL",2025,7,F
513.00,705.00,G4,20368,31504,VPS,"Valparaiso, FL",31027,CKB,"Clarksburg/Fairmont, WV",2025,7,F
514.00,373.00,XE,21718,30466,SCF,"Phoenix, AZ",32575,BUR,"Burbank, CA",2025,7,L
515.00,1341.00,OO,20304,30977,ORD,"Chicago, IL",35041,SUN,"Sun Valley/Hailey/Ketchum, ID",2025,7,F
516.00,289.00,KG,21879,30397,ATL,"Atlanta, GA",33348,MKL,"Jackson, TN",2025,7,F
516.00,1005.00,XE,21718,30194,DAL,"Dallas, TX",31714,RSW,"Fort Myers, FL",2025,7,L
516.00,2035.00,AA,19805,31703,LGA,"New York, NY",31648,FCA,"Kalispell, MT",2025,7,F
517.00,364.00,KG,21879,31197,CVN,"Clovis, NM",30194,DFW,"Dallas/Fort Worth, TX",2025,7,F
