year,month,mkt_id,dest_city,passengers,season
2025,8,31648,"Kalispell, MT",80602.0,summer
2025,8,31603,"Eugene, OR",76648.0,summer
2025,8,32441,"Jackson, WY",74955.0,summer
2025,8,30255,"Huntsville, AL",74329.0,summer
2025,8,32244,"New Haven, CT",74066.0,summer
2025,8,34783,"Springfield, MO",73512.0,summer
2025,8,32070,"Harrisburg, PA",72591.0,summer
2025,8,30785,"Burlington, VT",71940.0,summer
2025,8,31003,"Cedar Rapids/Iowa City, IA",69248.0,summer
2025,8,32945,"Lexington, KY",68844.0,summer
2025,8,34689,"Santa Barbara, CA",68838.0,summer
2025,8,35380,"Traverse City, MI",66350.0,summer
2025,8,34489,"Bend/Redmond, OR",65994.0,summer
2025,8,33158,"Midland/Odessa, TX",64276.0,summer
2025,8,31517,"Fairbanks, AK",62723.0,summer
2025,8,31775,"Sioux Falls, SD",60937.0,summer
2025,8,30868,"Columbia, SC",59715.0,summer
2025,8,34082,"Punta Gorda, FL",59635.0,summer
2025,8,33486,"Missoula, MT",59609.0,summer
2025,8,30581,"Bangor, ME",59487.0,summer
2025,8,32402,"Hilo, HI",59470.0,summer
2025,8,34262,"Palm Springs, CA",59143.0,summer
2025,8,33264,"Medford, OR",55011.0,summer
2025,8,31267,"Dayton, OH",54362.0,summer
2025,8,30980,"Chattanooga, TN",54153.0,summer
2025,8,32448,"Jackson/Vicksburg, MS",50903.0,summer
2025,8,31637,"Fargo, ND",50533.0,summer
2025,8,34457,"Rapid City, SD",49698.0,summer
2025,8,34945,"Charlotte Amalie, VI",49530.0,summer
2025,8,32896,"Lubbock, TX",49298.0,summer
2025,8,30408,"Appleton, WI",49178.0,summer
2025,8,30620,"Billings, MT",49101.0,summer
2025,8,32523,"Juneau, AK",48736.0,summer
2025,8,34252,"Pasco/Kennewick/Richland, WA",47836.0,summer
2025,8,31624,"Key West, FL",44941.0,summer
2025,8,34696,"South Bend, IN",44481.0,summer
2025,8,33256,"Mission/McAllen/Edinburg, TX",44086.0,summer
2025,8,34314,"Provo, UT",43180.0,summer
2025,8,30135,"Allentown/Bethlehem/Easton, PA",43107.0,summer
2025,8,30158,"Atlantic City, NJ",41243.0,summer
2025,8,30154,"Nantucket, MA",40248.0,summer
2025,8,32206,"Harlingen/San Benito, TX",39925.0,summer
2025,8,31823,"Fort Wayne, IN",38026.0,summer
2025,8,34574,"Roanoke, VA",37600.0,summer
2025,8,35249,"Tallahassee, FL",37302.0,summer
2025,8,34433,"Santa Rosa, CA",35500.0,summer
2025,8,32280,"Idaho Falls, ID",35414.0,summer
2025,8,30279,"Amarillo, TX",35034.0,summer
2025,8,30781,"Baton Rouge, LA",34821.0,summer
2025,8,30476,"Shreveport, LA",33885.0,summer
2025,8,34236,"San Luis Obispo, CA",33765.0,summer
2025,8,34108,"Peoria, IL",33123.0,summer
2025,8,30372,"Aspen, CO",32249.0,summer
2025,8,30732,"Aguadilla, PR",31802.0,summer
2025,8,31252,"Daytona Beach, FL",31788.0,summer
2025,8,31977,"Green Bay, WI",31607.0,summer
2025,8,31140,"Corpus Christi, TX",30811.0,summer
2025,8,33541,"Martha's Vineyard, MA",30457.0,summer
2025,8,34922,"Monterey, CA",29373.0,summer
2025,8,30562,"Mobile, AL",28815.0,summer
2025,8,33367,"Moline, IL",27838.0,summer
2025,8,30285,"Durango, CO",27749.0,summer
2025,8,30990,"Charlottesville, VA",27658.0,summer
2025,8,31973,"Gulfport/Biloxi, MS",27530.0,summer
2025,8,31921,"Grand Junction, CO",26118.0,summer
2025,8,30208,"Augusta, GA",25979.0,summer
2025,8,30627,"Bismarck/Mandan, ND",25658.0,summer
2025,8,32951,"Lafayette, LA",25274.0,summer
2025,8,31721,"Flint, MI",24962.0,summer
2025,8,34004,"Everett, WA",24008.0,summer
2025,8,31953,"Gainesville, FL",23986.0,summer
2025,8,31401,"Ketchikan, AK",22266.0,summer
2025,8,35323,"Bristol/Johnson City/Kingsport, TN",22137.0,summer
2025,8,33502,"Montrose/Delta, CO",21941.0,summer
2025,8,33360,"Melbourne, FL",21251.0,summer
2025,8,30676,"Belleville, IL",20532.0,summer
2025,8,31612,"Evansville, IN",20140.0,summer
2025,8,31146,"Charleston/Dunbar, WV",20073.0,summer
2025,8,34992,"Christiansted, VI",19969.0,summer
2025,8,31503,"Eagle, CO",19064.0,summer
2025,8,34674,"Santa Fe, NM",18465.0,summer
2025,8,30666,"Bellingham, WA",18437.0,summer
2025,8,30434,"Scranton/Wilkes-Barre, PA",18308.0,summer
2025,8,32320,"Wilmington, DE",18115.0,summer
2025,8,34794,"St. George, UT",17862.0,summer
2025,8,30561,"Bakersfield, CA",17739.0,summer
2025,8,31895,"Great Falls, MT",17256.0,summer
2025,8,33277,"Montgomery, AL",16608.0,summer
2025,8,31641,"Fayetteville, NC",15992.0,summer
2025,8,33795,"Jacksonville/Camp Lejeune, NC",15727.0,summer
2025,8,33304,"Minot, ND",15470.0,summer
2025,8,30113,"Bethel, AK",15181.0,summer
2025,8,35356,"Trenton, NJ",14929.0,summer
2025,8,35041,"Sun Valley/Hailey/Ketchum, ID",14794.0,summer
2025,8,34711,"State College, PA",14337.0,summer
2025,8,32124,"Hilton Head, SC",14233.0,summer
2025,8,32544,"Concord, NC",13758.0,summer
2025,8,32223,"Ashland, WV",13742.0,summer
2025,8,30685,"Bloomington/Normal, IL",13453.0,summer
2025,8,34828,"Sitka, AK",13233.0,summer
2025,8,30157,"Arcata/Eureka, CA",13101.0,summer
2025,8,31337,"Duluth, MN",12772.0,summer
2025,8,30747,"Brownsville, TX",12669.0,summer
2025,8,33038,"Laredo, TX",12279.0,summer
2025,8,34512,"Rockford, IL",11972.0,summer
2025,8,33029,"Lincoln, NE",11694.0,summer
2025,8,32016,"Guam, TT",10991.0,summer
2025,8,33377,"Monroe, LA",10809.0,summer
2025,8,32250,"Hyannis, MA",10691.0,summer
2025,8,33184,"Saginaw/Bay City/Midland, MI",10579.0,summer
2025,8,34254,"Ponce, PR",10519.0,summer
2025,8,30070,"Kodiak, AK",10467.0,summer
2025,8,34699,"Hayden, CO",10455.0,summer
2025,8,33792,"Redding, CA",9720.0,summer
2025,8,32884,"Lansing, MI",9562.0,summer
2025,8,32156,"Helena, MT",9484.0,summer
2025,8,32389,"Williston, ND",9472.0,summer
2025,8,32474,"Columbia, MO",9201.0,summer
2025,8,31122,"Casper, WY",9043.0,summer
2025,8,32547,"Rochester, MN",8854.0,summer
2025,8,31537,"Elmira/Corning, NY",8775.0,summer
2025,8,30136,"Abilene, TX",8611.0,summer
2025,8,33933,"Worcester, MA",8593.0,summer
2025,8,35628,"Vero Beach, FL",8363.0,summer
2025,8,30185,"Alexandria, LA",8361.0,summer
2025,8,31617,"New Bern/Morehead/Beaufort, NC",8134.0,summer
2025,8,32898,"Latrobe, PA",8014.0,summer
2025,8,31205,"Lake Charles, LA",7906.0,summer
2025,8,30424,"Mosinee, WI",7866.0,summer
2025,8,30469,"Kalamazoo, MI",7694.0,summer
2025,8,31982,"Killeen, TX",7481.0,summer
2025,8,31067,"Champaign/Urbana, IL",7226.0,summer
2025,8,31898,"Grand Forks, ND",7169.0,summer
2025,8,33459,"Marquette, MI",7079.0,summer
2025,8,33347,"Hoolehua, HI",6856.0,summer
2025,8,33290,"Manhattan/Ft. Riley, KS",6767.0,summer
2025,8,33873,"Nome, AK",6755.0,summer
2025,8,34955,"Saipan, TT",6734.0,summer
2025,8,34025,"Plattsburgh, NY",6690.0,summer
2025,8,34704,"Salisbury, MD",6421.0,summer
2025,8,32397,"Ithaca/Cortland, NY",6384.0,summer
2025,8,33139,"Lynchburg, VA",5889.0,summer
2025,8,34259,"Portsmouth, NH",5872.0,summer
2025,8,32265,"Niagara Falls, NY",5862.0,summer
2025,8,32119,"Hagerstown, MD",5837.0,summer
2025,8,34716,"Stockton, CA",5783.0,summer
2025,8,31695,"Flagstaff, AZ",5720.0,summer
2025,8,31980,"Grand Island, NE",5717.0,summer
2025,8,31049,"College Station/Bryan, TX",5705.0,summer
2025,8,34303,"Pullman, WA",5659.0,summer
2025,8,31555,"Kenai, AK",5609.0,summer
2025,8,33970,"Kotzebue, AK",5567.0,summer
2025,8,33785,"Yuma, AZ",5414.0,summer
2025,8,30245,"King Salmon, AK",5309.0,summer
2025,8,31778,"Fort Smith, AR",5259.0,summer
2025,8,30894,"Columbus, MS",5214.0,summer
2025,8,34150,"Pellston, MI",5119.0,summer
2025,8,32012,"Gunnison, CO",5089.0,summer
2025,8,35550,"Valdosta, GA",4801.0,summer
2025,8,36422,"Gulf Shores, AL",4770.0,summer
2025,8,30731,"Brunswick, GA",4760.0,summer
2025,8,31308,"Dothan, AL",4760.0,summer
2025,8,30073,"Deadhorse, AK",4708.0,summer
2025,8,34520,"Rhinelander, WI",4610.0,summer
2025,8,31097,"Cody, WY",4586.0,summer
2025,8,31577,"Erie, PA",4564.0,summer
2025,8,33034,"Lanai, HI",4562.0,summer
2025,8,35411,"Tyler, TX",4437.0,summer
2025,8,30155,"Waco, TX",4382.0,summer
2025,8,30107,"Barrow, AK",4356.0,summer
2025,8,34588,"Roswell, NM",4345.0,summer
2025,8,34842,"San Angelo, TX",4143.0,summer
2025,8,31027,"Clarksburg/Fairmont, WV",4128.0,summer
2025,8,31041,"Carlsbad, CA",3926.0,summer
2025,8,33076,"La Crosse, WI",3838.0,summer
2025,8,31470,"Wenatchee, WA",3751.0,summer
2025,8,33964,"North Bend/Coos Bay, OR",3704.0,summer
2025,8,31013,"Sault Ste. Marie, MI",3669.0,summer
2025,8,31336,"Dillingham, AK",3533.0,summer
2025,8,32891,"Lawton/Fort Sill, OK",3509.0,summer
2025,8,36101,"Yakima, WA",3488.0,summer
2025,8,33127,"Lewiston, ID",3418.0,summer
2025,8,34256,"Petersburg, AK",3407.0,summer
2025,8,31076,"Hancock/Houghton, MI",3309.0,summer
2025,8,30613,"Block Island, RI",3254.0,summer
2025,8,30275,"Walla Walla, WA",3251.0,summer
2025,8,31646,"Friday Harbor, WA",3217.0,summer
2025,8,30146,"Albany, GA",3196.0,summer
2025,8,34092,"Greenville, NC",3172.0,summer
2025,8,34222,"Pago Pago, TT",3142.0,summer
2025,8,35855,"Westerly, RI",3061.0,summer
2025,8,34952,"Springfield, IL",3017.0,summer
2025,8,31867,"Garden City, KS",3010.0,summer
2025,8,30007,"Klawock, AK",2965.0,summer
2025,8,35389,"Twin Falls, ID",2834.0,summer
2025,8,35401,"Texarkana, AR",2822.0,summer
2025,8,34877,"Salina, KS",2778.0,summer
2025,8,35165,"Toledo, OH",2778.0,summer
2025,8,35897,"West Yellowstone, MT",2739.0,summer
2025,8,30728,"Beaumont/Port Arthur, TX",2690.0,summer
2025,8,31905,"Longview, TX",2649.0,summer
2025,8,34812,"Sheridan, WY",2629.0,summer
2025,8,35074,"Stillwater, OK",2593.0,summer
2025,8,30361,"Watertown, NY",2544.0,summer
2025,8,31865,"Gillette, WY",2532.0,summer
2025,8,30631,"Bemidji, MN",2521.0,summer
2025,8,31997,"Gustavus, AK",2494.0,summer
2025,8,35626,"Vieques, PR",2352.0,summer
2025,8,32343,"International Falls, MN",2320.0,summer
2025,8,33032,"Lancaster, PA",2285.0,summer
2025,8,32177,"Hobbs, NM",2253.0,summer
2025,8,35048,"Sioux City, IA",2241.0,summer
2025,8,31233,"Cheyenne, WY",2230.0,summer
2025,8,34237,"Prescott, AZ",2211.0,summer
2025,8,34543,"Rock Springs, WY",2186.0,summer
2025,8,34960,"Wichita Falls, TX",2186.0,summer
2025,8,31468,"Kearney, NE",2183.0,summer
2025,8,35215,"Tinian, TT",2179.0,summer
2025,8,30141,"Aberdeen, SD",2170.0,summer
2025,8,34534,"Riverton/Lander, WY",2154.0,summer
2025,8,32335,"Iron Mountain/Kingsfd, MI",2153.0,summer
2025,8,32511,"Joplin, MO",2126.0,summer
2025,8,30913,"Cordova, AK",2121.0,summer
2025,8,31699,"Florence, SC",2092.0,summer
2025,8,31315,"Dickinson, ND",2069.0,summer
2025,8,30779,"Butte, MT",2053.0,summer
2025,8,34691,"San Bernardino, CA",1999.0,summer
2025,8,31471,"Eau Claire, WI",1964.0,summer
2025,8,35991,"Yakutat, AK",1940.0,summer
2025,8,30268,"Waterloo, IA",1906.0,summer
2025,8,30739,"Brainerd, MN",1890.0,summer
2025,8,30009,"Homer, AK",1881.0,summer
2025,8,34231,"Presque Isle/Houlton, ME",1855.0,summer
2025,8,32559,"Johnstown, PA",1780.0,summer
2025,8,34468,"Brooks Lodge, AK",1695.0,summer
2025,8,33241,"Meridian, MS",1677.0,summer
2025,8,31587,"Escanaba, MI",1612.0,summer
2025,8,32888,"Laramie, WY",1589.0,summer
2025,8,33832,"Ogdensburg, NY",1589.0,summer
2025,8,31445,"Unalaska, AK",1566.0,summer
2025,8,31525,"Elko, NV",1565.0,summer
2025,8,32255,"Hays, KS",1561.0,summer
2025,8,30333,"Alpena, MI",1545.0,summer
2025,8,30577,"Binghamton, NY",1511.0,summer
2025,8,35841,"Wrangell, AK",1490.0,summer
2025,8,34306,"Provincetown, MA",1477.0,summer
2025,8,30589,"Bar Harbor, ME",1470.0,summer
2025,8,32899,"North Platte, NE",1399.0,summer
2025,8,34120,"Pierre, SD",1364.0,summer
2025,8,33743,"Ceiba, PR",1354.0,summer
2025,8,33282,"Morgantown, WV",1300.0,summer
2025,8,32129,"Hibbing, MN",1289.0,summer
2025,8,34081,"Page, AZ",1266.0,summer
2025,8,34109,"Hattiesburg/Laurel, MS",1228.0,summer
2025,8,31126,"Culebra, PR",1222.0,summer
2025,8,33182,"Manistee/Ludington, MI",1222.0,summer
2025,8,30272,"Alamosa, CO",1198.0,summer
2025,8,31588,"Eastsound, WA",1191.0,summer
2025,8,30558,"Scottsbluff, NE",1184.0,summer
2025,8,34905,"Santa Maria, CA",1174.0,summer
2025,8,34477,"Roche Harbor, WA",1160.0,summer
2025,8,30918,"Cedar City, UT",1135.0,summer
2025,8,35177,"Telluride, CO",1124.0,summer
2025,8,30617,"Bishop, CA",1118.0,summer
2025,8,31844,"Galena, AK",1099.0,summer
2025,8,32131,"Ogden, UT",1095.0,summer
2025,8,35374,"Tupelo, MS",1085.0,summer
2025,8,34943,"Show Low, AZ",1071.0,summer
2025,8,33543,"Marion/Herrin, IL",1036.0,summer
2025,8,34006,"Paducah, KY",1025.0,summer
2025,8,30409,"Watertown, SD",1024.0,summer
2025,8,32519,"Jamestown, ND",1018.0,summer
2025,8,34539,"Rockland, ME",1016.0,summer
2025,8,34113,"Pocatello, ID",1011.0,summer
2025,8,35582,"Vernal, UT",978.0,summer
2025,8,31711,"Farmington, NM",973.0,summer
2025,8,31092,"Moab, UT",972.0,summer
2025,8,31447,"Devils Lake, ND",971.0,summer
2025,8,31197,"Clovis, NM",941.0,summer
2025,8,30967,"Cape Girardeau, MO",940.0,summer
2025,8,35138,"Fort Leonard Wood, MO",934.0,summer
2025,8,33155,"Macon, GA",929.0,summer
2025,8,33121,"Lewisburg, WV",924.0,summer
2025,8,33348,"Jackson, TN",890.0,summer
2025,8,31288,"Decatur, IL",885.0,summer
2025,8,32412,"Ironwood, MI",885.0,summer
2025,8,33211,"Mason City, IA",879.0,summer
2025,8,30322,"Altoona, PA",874.0,summer
2025,8,32878,"Lafayette, IN",850.0,summer
2025,8,33983,"Owensboro, KY",850.0,summer
2025,8,33344,"Muskegon, MI",849.0,summer
2025,8,31550,"Emmonak, AK",846.0,summer
2025,8,31402,"Haines, AK",832.0,summer
2025,8,32932,"Lebanon-Hanover, NH",823.0,summer
2025,8,31725,"Fort Dodge, IA",804.0,summer
2025,8,32902,"Liberal, KS",799.0,summer
2025,8,31274,"Dubuque, IA",776.0,summer
2025,8,30930,"Crescent City, CA",770.0,summer
2025,8,31283,"Dodge City, KS",766.0,summer
2025,8,34871,"Salem, OR",751.0,summer
2025,8,32171,"Hoonah, AK",728.0,summer
2025,8,34582,"Rota, TT",712.0,summer
2025,8,34797,"Skagway, AK",707.0,summer
2025,8,30950,"Cortez, CO",670.0,summer
2025,8,35381,"Thief River Falls, MN",666.0,summer
2025,8,33484,"Muscle Shoals, AL",643.0,summer
2025,8,34745,"Sidney, MT",604.0,summer
2025,8,34802,"Staunton, VA",588.0,summer
2025,8,33176,"Mayaguez, PR",582.0,summer
2025,8,34054,"Pendleton, OR",561.0,summer
2025,8,34875,"Saranac Lake/Lake Placid, NY",553.0,summer
2025,8,32375,"Kirksville, MO",529.0,summer
2025,8,30304,"Aniak, AK",526.0,summer
2025,8,35554,"Chevak, AK",521.0,summer
2025,8,35051,"Silver City/Hurley, NM",517.0,summer
2025,8,32779,"Kipnuk, AK",515.0,summer
2025,8,31615,"New Bedford/Fall River, MA",512.0,summer
2025,8,32853,"Quinhagak, AK",512.0,summer
2025,8,33490,"Massena, NY",492.0,summer
2025,8,30414,"Augusta/Waterville, ME",491.0,summer
2025,8,34648,"Rutland, VT",489.0,summer
2025,8,34131,"Parkersburg, WV",486.0,summer
2025,8,33055,"Lopez Island, WA",479.0,summer
2025,8,31150,"Columbus, GA",478.0,summer
2025,8,36587,"Deer Harbor, WA",468.0,summer
2025,8,31931,"Greenville, MS",462.0,summer
2025,8,31833,"Fort Yukon, AK",441.0,summer
2025,8,32556,"St. Cloud, MN",430.0,summer
2025,8,31441,"DuBois, PA",429.0,summer
2025,8,33194,"Merced, CA",425.0,summer
2025,8,30744,"Burlington, IA",421.0,summer
2025,8,32195,"Hooper Bay, AK",416.0,summer
2025,8,34628,"Rosario, WA",416.0,summer
2025,8,30165,"Adak Island, AK",412.0,summer
2025,8,33109,"Kalaupapa, HI",408.0,summer
2025,8,32721,"Larsen Bay, AK",405.0,summer
2025,8,35478,"Unalakleet, AK",390.0,summer
2025,8,34572,"Renton, WA",382.0,summer
2025,8,30225,"Wainwright, AK",372.0,summer
2025,8,33520,"Kamuela, HI",371.0,summer
2025,8,34234,"Pilot Station, AK",370.0,summer
2025,8,35454,"Quincy, IL",366.0,summer
2025,8,30654,"Beckley, WV",354.0,summer
2025,8,32207,"Harrison, AR",342.0,summer
2025,8,30783,"Bettles, AK",339.0,summer
2025,8,34102,"Point Hope, AK",334.0,summer
2025,8,33894,"Toksook, AK",330.0,summer
2025,8,31085,"Carlsbad, NM",323.0,summer
2025,8,30247,"Anaktuvuk Pass, AK",319.0,summer
2025,8,30221,"Alliance, NE",313.0,summer
2025,8,30416,"Alakanuk, AK",312.0,summer
2025,8,32807,"St. Mary's, AK",312.0,summer
2025,8,32610,"Kake, AK",304.0,summer
2025,8,33862,"Wolf Point, MT",303.0,summer
2025,8,30082,"Cold Bay, AK",302.0,summer
2025,8,32018,"Gallup, NM",300.0,summer
2025,8,34718,"Scammon Bay, AK",296.0,summer
2025,8,30557,"Bradford, PA",294.0,summer
2025,8,31908,"Glasgow, MT",294.0,summer
2025,8,32245,"Havre, MT",291.0,summer
2025,8,32831,"Kasigluk, AK",281.0,summer
2025,8,31227,"Chefornak, AK",280.0,summer
2025,8,33434,"Mountain Village, AK",280.0,summer
2025,8,33196,"McGrath, AK",277.0,summer
2025,8,35049,"Savoonga, AK",275.0,summer
2025,8,30396,"Atqasuk, AK",274.0,summer
2025,8,34288,"Pueblo, CO",272.0,summer
2025,8,33770,"Nunapitchuk, AK",271.0,summer
2025,8,30184,"Allakaket, AK",270.0,summer
2025,8,32214,"Huslia, AK",270.0,summer
2025,8,32769,"Kotlik, AK",268.0,summer
2025,8,34627,"Russian Mission, AK",268.0,summer
2025,8,32365,"Williamsport, PA",261.0,summer
2025,8,30020,"Selawik, AK",260.0,summer
2025,8,32190,"Hot Springs, AR",259.0,summer
2025,8,32363,"El Centro, CA",258.0,summer
2025,8,32708,"Kongiganak, AK",258.0,summer
2025,8,34474,"Ruby, AK",256.0,summer
2025,8,31464,"Noatak, AK",252.0,summer
2025,8,35862,"Tuntutuliak, AK",250.0,summer
2025,8,30640,"Buckland, AK",249.0,summer
2025,8,34805,"Shishmaref, AK",248.0,summer
2025,8,32719,"Kalskag, AK",247.0,summer
2025,8,31531,"El Dorado, AR",246.0,summer
2025,8,33942,"Noorvik, AK",245.0,summer
2025,8,33768,"Nulato, AK",242.0,summer
2025,8,31845,"Gambell, AK",241.0,summer
2025,8,31492,"Eek, AK",235.0,summer
2025,8,33200,"McCook, NE",231.0,summer
2025,8,32649,"Nanwalek, AK",230.0,summer
2025,8,33767,"Nuiqsut, AK",226.0,summer
2025,8,30204,"Angoon, AK",222.0,summer
2025,8,32844,"Kivalina, AK",222.0,summer
2025,8,33369,"Marshall, AK",222.0,summer
2025,8,34088,"Port Graham, AK",221.0,summer
2025,8,35293,"Togiak, AK",209.0,summer
2025,8,32455,"Jonesboro, AR",205.0,summer
2025,8,33388,"Mammoth Lakes, CA",203.0,summer
2025,8,32851,"Kwigillingok, AK",202.0,summer
2025,8,34738,"Sandpoint, AK",202.0,summer
2025,8,34895,"St. Michael, AK",196.0,summer
2025,8,30349,"Arctic Village, AK",189.0,summer
2025,8,35887,"Newtok, AK",189.0,summer
2025,8,32709,"Akiachak, AK",187.0,summer
2025,8,30775,"Barter Island, AK",186.0,summer
2025,8,33863,"Old Harbor, AK",186.0,summer
2025,8,30405,"Atmautluak, AK",185.0,summer
2025,8,31879,"Glendive, MT",184.0,summer
2025,8,35856,"Westsound, WA",181.0,summer
2025,8,32268,"Kiana, AK",180.0,summer
2025,8,30139,"Ambler, AK",179.0,summer
2025,8,32755,"New Stuyahok, AK",176.0,summer
2025,8,31535,"Elim, AK",174.0,summer
2025,8,35581,"Venetie, AK",161.0,summer
2025,8,32704,"Koyuk, AK",160.0,summer
2025,8,33710,"Nightmute, AK",159.0,summer
2025,8,33072,"Las Cruces, NM",158.0,summer
2025,8,35721,"Stebbins, AK",156.0,summer
2025,8,31924,"Gulkana, AK",154.0,summer
2025,8,32174,"Hana, HI",154.0,summer
2025,8,35124,"Tanana, AK",153.0,summer
2025,8,32737,"Manokotak, AK",151.0,summer
2025,8,32492,"Kapalua, HI",150.0,summer
2025,8,34062,"Pelican, AK",148.0,summer
2025,8,35085,"Sheldon Point, AK",147.0,summer
2025,8,32855,"Kwethluk, AK",146.0,summer
2025,8,35282,"Tununak, AK",145.0,summer
2025,8,30241,"Akiak, AK",142.0,summer
2025,8,35569,"Victoria, TX",141.0,summer
2025,8,34125,"Point Lay, AK",138.0,summer
2025,8,32822,"Brevig Mission, AK",134.0,summer
2025,8,34856,"Shaktoolik, AK",132.0,summer
2025,8,35342,"Taos, NM",130.0,summer
2025,8,31214,"Coldfoot, AK",129.0,summer
2025,8,34804,"Shungnak, AK",125.0,summer
2025,8,35257,"Tuluksak, AK",122.0,summer
2025,8,36553,"Akun, AK",114.0,summer
2025,8,32615,"Kaltag, AK",112.0,summer
2025,8,35798,"Napakiak, AK",111.0,summer
2025,8,31952,"Goodnews Bay, AK",108.0,summer
2025,8,33579,"Mekoryuk, AK",107.0,summer
2025,8,31545,"Elfin Cove, AK",104.0,summer
2025,8,32671,"Koliganek, AK",96.0,summer
2025,8,35709,"Wales, AK",95.0,summer
2025,8,31411,"Deering, AK",88.0,summer
2025,8,31941,"Golovin, AK",88.0,summer
2025,8,33806,"Kobuk, AK",85.0,summer
2025,8,31007,"Chalkyitsik, AK",80.0,summer
2025,8,35231,"Tenakee, AK",77.0,summer
2025,8,32621,"Birch Creek, AK",75.0,summer
2025,8,33504,"Metlakatla, AK",73.0,summer
2025,8,35385,"Twin Hills, AK",72.0,summer
2025,8,32772,"Ouzinkie, AK",70.0,summer
2025,8,31463,"Eagle, AK",69.0,summer
2025,8,32087,"Holy Cross, AK",66.0,summer
2025,8,30925,"Chadron, NE",65.0,summer
2025,8,32235,"Hughes, AK",65.0,summer
2025,8,31406,"Platinum, AK",64.0,summer
2025,8,32868,"Koyukuk, AK",64.0,summer
2025,8,33934,"Port Lions, AK",64.0,summer
2025,8,32786,"Akutan, AK",63.0,summer
2025,8,34130,"Napaskiak, AK",63.0,summer
2025,8,34273,"Port Heiden, AK",63.0,summer
2025,8,35725,"Beaver, AK",63.0,summer
2025,8,35794,"White Mountain, AK",62.0,summer
2025,8,30056,"Kodiak Island, AK",60.0,summer
2025,8,33564,"McCarthy, AK",57.0,summer
2025,8,30243,"Akhiok, AK",56.0,summer
2025,8,30661,"Boulder City, NV",55.0,summer
2025,8,32631,"Chignik, AK",52.0,summer
2025,8,34559,"Rampart, AK",50.0,summer
2025,8,34673,"Safford, AZ",49.0,summer
2025,8,30237,"Atka, AK",47.0,summer
2025,8,32653,"Ekwok, AK",46.0,summer
2025,8,34816,"Shageluk, AK",46.0,summer
2025,8,30011,"Peach Springs, AZ",45.0,summer
2025,8,35579,"Valdez, AK",45.0,summer
2025,8,33984,"Norwood, MA",44.0,summer
2025,8,34942,"Seldovia, AK",44.0,summer
2025,8,32676,"Grayling, AK",42.0,summer
2025,8,31053,"Clarks Point, AK",41.0,summer
2025,8,35245,"Teller, AK",41.0,summer
2025,8,31028,"Crooked Creek, AK",40.0,summer
2025,8,32815,"Thorne Bay, AK",38.0,summer
2025,8,33676,"Nikolai, AK",35.0,summer
2025,8,30996,"Chuathbaluk, AK",34.0,summer
2025,8,34119,"Pilot Point, AK",31.0,summer
2025,8,30313,"Anvik, AK",30.0,summer
2025,8,33003,"Kulik Lake, AK",30.0,summer
2025,8,35171,"Tatitlek, AK",29.0,summer
2025,8,34919,"St. Paul, AK",27.0,summer
2025,8,34880,"Sleetmute, AK",26.0,summer
2025,8,35012,"St. George Island, AK",24.0,summer
2025,8,35061,"Stevens Village, AK",22.0,summer
2025,8,35236,"Tok, AK",22.0,summer
2025,8,30455,"Eagle Nest, NM",21.0,summer
2025,8,31501,"Chenega, AK",21.0,summer
2025,8,32784,"Perryville, AK",21.0,summer
2025,8,32841,"King Cove, AK",21.0,summer
2025,8,32866,"Karluk, AK",21.0,summer
2025,8,31245,"Chisana, AK",19.0,summer
2025,8,35160,"Takotna, AK",19.0,summer
2025,8,33415,"Minto, AK",17.0,summer
2025,8,31484,"Edna Bay, AK",15.0,summer
2025,8,34270,"Port Alexander, AK",15.0,summer
2025,8,33016,"Lake Minchumina, AK",14.0,summer
2025,8,32141,"Healy, AK",13.0,summer
2025,8,32370,"Circle, AK",13.0,summer
2025,8,32720,"Levelock, AK",12.0,summer
2025,8,30961,"Craig, AK",11.0,summer
2025,8,31511,"Egegik, AK",11.0,summer
2025,8,32315,"Nikolski, AK",11.0,summer
2025,8,32705,"Kitoi Bay, AK",10.0,summer
2025,8,30938,"Central, AK",9.0,summer
2025,8,32294,"Igiugig, AK",9.0,summer
2025,8,33381,"Manley Hot Springs, AK",9.0,summer
2025,8,31619,"Excursion Inlet, AK",8.0,summer
2025,8,32771,"Olga Bay, AK",8.0,summer
2025,8,32253,"Hollis, AK",6.0,summer
2025,8,32854,"West Point, AK",6.0,summer
2025,8,33574,"May Creek, AK",6.0,summer
2025,8,34493,"Red Devil, AK",6.0,summer
2025,8,30324,"Amook Bay, AK",5.0,summer
2025,8,32743,"Moser Bay, AK",5.0,summer
2025,8,34229,"Port Protection, AK",5.0,summer
2025,8,35278,"Tin City, AK",5.0,summer
2025,8,32633,"Coffman Cove, AK",4.0,summer
2025,8,34276,"Port Armstrong, AK",4.0,summer
2025,8,34464,"Ugashik, AK",4.0,summer
2025,8,35885,"Whale Pass, AK",4.0,summer
2025,8,32869,"Zachar Bay, AK",3.0,summer
2025,8,33111,"Cape Lisburne, AK",3.0,summer
2025,8,35446,"Uganik, AK",3.0,summer
2025,8,35853,"South Naknek, AK",3.0,summer
2025,8,30278,"Lazy Bay, AK",2.0,summer
2025,8,32782,"Port Williams, AK",2.0,summer
2025,8,32663,"False Pass, AK",1.0,summer
2025,8,32773,"Point Baker, AK",1.0,summer
